Tick;Step;Energy;Rule;Sheep_gain_from_food;Sheep_reproduce;0_Position;1_Position;ID
2;2;7;R1 - Eat grass;4;4;65,0;12,0;f0bbe619-335d-429f-872c-3f9f42144027
2;2;8;R1 - Eat grass;4;4;19,0;74,0;1442e605-f4ba-4b56-a119-5a3498c63063
2;2;6;R1 - Eat grass;4;4;43,0;98,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
2;2;9;R1 - Eat grass;4;4;83,0;79,0;467ca41e-1f6a-4594-b1ef-4db98e25702e
2;2;4;R1 - Eat grass;4;4;67,0;42,0;c08fd7d5-c6ef-4b8c-8188-1dc614b26158
2;2;7;R1 - Eat grass;4;4;5,0;2,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
2;2;6;R1 - Eat grass;4;4;3,0;24,0;629ceb42-d818-4899-af35-bc8cdddf9b94
2;2;8;R1 - Eat grass;4;4;56,0;41,0;39677188-13c2-4c1e-8426-356dcc781ab7
2;2;5;R1 - Eat grass;4;4;23,0;43,0;5329fa39-b43b-4f7c-b246-61369d6be57e
3;3;9;R1 - Eat grass;4;4;99,0;47,0;301a1a67-13e3-4f91-a296-b8315700eff5
3;3;10;R1 - Eat grass;4;4;93,0;52,0;47283157-f1a5-44dd-bf86-ce36b79b4335
3;3;8;R1 - Eat grass;4;4;44,0;34,0;fe79838e-f53c-48e5-9989-37bb8780670d
3;3;9;R1 - Eat grass;4;4;34,0;60,0;91ab30fa-9553-41c8-831b-05107329596b
3;3;8;R1 - Eat grass;4;4;6,0;69,0;77b63f41-a5c6-450c-9dba-a9e7d4ce8f10
3;3;9;R1 - Eat grass;4;4;46,0;66,0;1d3155a7-07f4-4a52-ac72-df7f71a6f3eb
3;3;12;R1 - Eat grass;4;4;92,0;61,0;e14b26b4-3a4b-4149-9aac-9e8069fb6fb7
3;3;9;R1 - Eat grass;4;4;21,0;9,0;8c5f02c8-ad05-472d-9a02-576c591c62d2
3;3;7;R1 - Eat grass;4;4;28,0;55,0;834df528-ca7f-4385-b40f-a8c1103aaad2
3;3;10;R1 - Eat grass;4;4;8,0;41,0;d7be5543-8612-4055-88c1-24d4e185a525
3;3;12;R1 - Eat grass;4;4;6,0;85,0;12b5cd4f-0a92-47dd-a694-bf09c84537b9
3;3;8;R1 - Eat grass;4;4;39,0;82,0;80688ac6-528c-4435-bfc7-8b77deb503fd
3;3;9;R1 - Eat grass;4;4;17,0;31,0;b9d7e2ae-e972-4ead-a519-1986b74d58bd
3;3;9;R1 - Eat grass;4;4;48,0;97,0;3279d36f-77da-4dd5-be3f-ab7330e9f9f6
3;3;10;R1 - Eat grass;4;4;4,0;40,0;7abdd563-9dc6-4399-8ce0-85ce9fc74825
3;3;8;R1 - Eat grass;4;4;65,0;92,0;c901d9d6-859c-44b2-a26e-06a35ced2333
3;3;9;R1 - Eat grass;4;4;56,0;53,0;880dcdbb-191b-45a3-a1f3-54ac3d03963a
3;3;9;R1 - Eat grass;4;4;25,0;4,0;1c8085b6-4646-4ed2-9a18-1cab5c75021b
3;3;12;R1 - Eat grass;4;4;82,0;25,0;c1cf9e22-39ba-40ab-8d2b-86123a1d5b17
3;3;11;R1 - Eat grass;4;4;17,0;83,0;4bed0f9b-4367-4a1a-a1c3-a9267f3ebd5d
3;3;11;R1 - Eat grass;4;4;65,0;18,0;5877307a-f1d0-4e24-8395-136d3812e3f1
3;3;10;R1 - Eat grass;4;4;78,0;24,0;88313d31-135d-47a7-aff7-3c27ac164f8a
3;3;11;R1 - Eat grass;4;4;42,0;8,0;c109bdf7-1128-469a-b0ff-afdc86389edd
3;3;8;R1 - Eat grass;4;4;81,0;15,0;c00e0e84-59c7-488f-bc3e-cc6dd7afc3d7
3;3;10;R1 - Eat grass;4;4;42,0;84,0;1a4384e1-4b37-4001-888b-9b01d5fed6d6
3;3;8;R1 - Eat grass;4;4;63,0;63,0;d562af7c-ee4e-4607-9a38-1bfd3a075c0d
3;3;11;R1 - Eat grass;4;4;18,0;83,0;cfa1c454-8928-4a7f-b122-08ef0b48d678
3;3;9;R1 - Eat grass;4;4;74,0;11,0;ffd87470-1c36-490a-89f8-7c3b9b464a0a
3;3;11;R1 - Eat grass;4;4;94,0;78,0;ebe13927-a9c5-42bc-b523-ea66b73adf8a
3;3;9;R1 - Eat grass;4;4;42,0;15,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
3;3;10;R1 - Eat grass;4;4;82,0;21,0;74a62780-727c-4c4e-ae97-dd8055a8a17b
3;3;11;R1 - Eat grass;4;4;61,0;40,0;905e57bc-f589-437d-b44a-e78842a3003c
3;3;1;R2 - No food found;4;4;100,0;32,0;cbf2151f-f9e4-4831-af68-d8db7384d622
3;3;12;R1 - Eat grass;4;4;63,0;30,0;387fa746-8b2d-49e1-b60a-37852c0a933a
3;3;9;R1 - Eat grass;4;4;8,0;13,0;76cc81ee-2708-42c2-b4f3-78841d5f0100
3;3;12;R1 - Eat grass;4;4;31,0;72,0;7d9ff267-6ee5-46e2-8094-b485299c4359
3;3;3;R1 - Eat grass;4;4;3,0;11,0;16f1190d-40bb-43a9-ad4b-f510781e611b
3;3;12;R1 - Eat grass;4;4;15,0;76,0;d0ff6263-9dee-4439-a002-19a6420e5e66
3;3;12;R1 - Eat grass;4;4;67,0;8,0;e708cff8-2d1a-4844-aff0-22a30fb2f59c
3;3;8;R1 - Eat grass;4;4;66,0;67,0;2d3f8f70-afaa-4263-bb02-df2ed0e9a282
3;3;12;R1 - Eat grass;4;4;65,0;83,0;279d433c-e542-460b-b598-6f609e857d96
3;3;10;R1 - Eat grass;4;4;61,0;35,0;085b9b00-e31a-432c-abaf-727a60348930
3;3;11;R1 - Eat grass;4;4;17,0;54,0;01dad334-cd16-4dca-9227-7ee9a9392530
3;3;11;R1 - Eat grass;4;4;71,0;73,0;1f8b2f0d-59b2-4648-a02c-8bb20c486885
3;3;9;R1 - Eat grass;4;4;59,0;13,0;3112d43a-225d-4a9a-af71-a61bc8a48027
3;3;10;R1 - Eat grass;4;4;54,0;50,0;38d950ad-2c90-44ab-bda7-2d71647f3823
3;3;10;R1 - Eat grass;4;4;59,0;76,0;51e7366f-19a9-464a-b129-d7673f5d2dfb
3;3;7;R1 - Eat grass;4;4;67,0;70,0;ac39e36e-efb0-47e9-8c21-d1f520e8e317
3;3;7;R1 - Eat grass;4;4;15,0;5,0;2aeeee6b-fe17-4f5f-8d79-1066bbd5cc5b
3;3;12;R1 - Eat grass;4;4;42,0;67,0;e6713625-6962-4a83-9e42-a6aa5ca58540
3;3;12;R1 - Eat grass;4;4;88,0;4,0;3695aefa-ef47-419a-a674-45f4eca167cd
3;3;12;R1 - Eat grass;4;4;44,0;9,0;74e9332f-5205-4b26-94fc-9c0a1a2ab708
3;3;0;R2 - No food found;4;4;0,0;100,0;4d2322b3-c40c-49ce-be07-707616d94cf0
3;3;9;R1 - Eat grass;4;4;28,0;74,0;8ba747c7-4929-4fce-9de6-f408f5468942
3;3;11;R1 - Eat grass;4;4;18,0;82,0;585c0b51-b59b-437b-b2f5-87615ed95514
3;3;8;R1 - Eat grass;4;4;83,0;22,0;97739507-d11e-4f9b-a731-0470ed3b017c
3;3;8;R1 - Eat grass;4;4;38,0;19,0;2d30dfa6-42b4-4b71-83b3-2b55170b286c
3;3;10;R1 - Eat grass;4;4;66,0;11,0;f0bbe619-335d-429f-872c-3f9f42144027
3;3;11;R1 - Eat grass;4;4;20,0;75,0;1442e605-f4ba-4b56-a119-5a3498c63063
3;3;9;R1 - Eat grass;4;4;44,0;97,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
3;3;12;R1 - Eat grass;4;4;84,0;80,0;467ca41e-1f6a-4594-b1ef-4db98e25702e
3;3;10;R1 - Eat grass;4;4;6,0;2,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
3;3;9;R1 - Eat grass;4;4;4,0;25,0;629ceb42-d818-4899-af35-bc8cdddf9b94
3;3;11;R1 - Eat grass;4;4;57,0;42,0;39677188-13c2-4c1e-8426-356dcc781ab7
3;3;5;R1 - Eat grass;4;4;42,0;9,0;5ea1d0fc-d47f-4355-84db-53e895ccd8b9
3;3;8;R1 - Eat grass;4;4;24,0;43,0;5329fa39-b43b-4f7c-b246-61369d6be57e
4;4;8;R2 - No food found;4;4;100,0;47,0;301a1a67-13e3-4f91-a296-b8315700eff5
4;4;13;R1 - Eat grass;4;4;94,0;52,0;47283157-f1a5-44dd-bf86-ce36b79b4335
4;4;11;R1 - Eat grass;4;4;45,0;33,0;fe79838e-f53c-48e5-9989-37bb8780670d
4;4;12;R1 - Eat grass;4;4;34,0;59,0;91ab30fa-9553-41c8-831b-05107329596b
4;4;11;R1 - Eat grass;4;4;7,0;68,0;77b63f41-a5c6-450c-9dba-a9e7d4ce8f10
4;4;12;R1 - Eat grass;4;4;47,0;66,0;1d3155a7-07f4-4a52-ac72-df7f71a6f3eb
4;4;15;R1 - Eat grass;4;4;93,0;62,0;e14b26b4-3a4b-4149-9aac-9e8069fb6fb7
4;4;12;R1 - Eat grass;4;4;22,0;10,0;8c5f02c8-ad05-472d-9a02-576c591c62d2
4;4;10;R1 - Eat grass;4;4;29,0;55,0;834df528-ca7f-4385-b40f-a8c1103aaad2
4;4;13;R1 - Eat grass;4;4;8,0;40,0;d7be5543-8612-4055-88c1-24d4e185a525
4;4;15;R1 - Eat grass;4;4;7,0;84,0;12b5cd4f-0a92-47dd-a694-bf09c84537b9
4;4;11;R1 - Eat grass;4;4;39,0;83,0;80688ac6-528c-4435-bfc7-8b77deb503fd
4;4;12;R1 - Eat grass;4;4;18,0;31,0;b9d7e2ae-e972-4ead-a519-1986b74d58bd
4;4;12;R1 - Eat grass;4;4;48,0;96,0;3279d36f-77da-4dd5-be3f-ab7330e9f9f6
4;4;13;R1 - Eat grass;4;4;5,0;40,0;7abdd563-9dc6-4399-8ce0-85ce9fc74825
4;4;11;R1 - Eat grass;4;4;65,0;93,0;c901d9d6-859c-44b2-a26e-06a35ced2333
4;4;12;R1 - Eat grass;4;4;57,0;54,0;880dcdbb-191b-45a3-a1f3-54ac3d03963a
4;4;12;R1 - Eat grass;4;4;26,0;4,0;1c8085b6-4646-4ed2-9a18-1cab5c75021b
4;4;15;R1 - Eat grass;4;4;83,0;25,0;c1cf9e22-39ba-40ab-8d2b-86123a1d5b17
4;4;14;R1 - Eat grass;4;4;17,0;82,0;4bed0f9b-4367-4a1a-a1c3-a9267f3ebd5d
4;4;14;R1 - Eat grass;4;4;65,0;19,0;5877307a-f1d0-4e24-8395-136d3812e3f1
4;4;13;R1 - Eat grass;4;4;79,0;24,0;88313d31-135d-47a7-aff7-3c27ac164f8a
4;4;14;R1 - Eat grass;4;4;43,0;8,0;c109bdf7-1128-469a-b0ff-afdc86389edd
4;4;11;R1 - Eat grass;4;4;82,0;14,0;c00e0e84-59c7-488f-bc3e-cc6dd7afc3d7
4;4;6;R1 - Eat grass;4;4;29,0;61,0;ea2fa3de-6bde-45fb-9fe1-c8a6d9a432eb
4;4;13;R1 - Eat grass;4;4;43,0;84,0;1a4384e1-4b37-4001-888b-9b01d5fed6d6
4;4;6;R1 - Eat grass;4;4;3,0;55,0;c86ce5d1-edab-4311-99b0-4528f03ba852
4;4;11;R1 - Eat grass;4;4;63,0;64,0;d562af7c-ee4e-4607-9a38-1bfd3a075c0d
4;4;14;R1 - Eat grass;4;4;18,0;82,0;cfa1c454-8928-4a7f-b122-08ef0b48d678
4;4;12;R1 - Eat grass;4;4;75,0;11,0;ffd87470-1c36-490a-89f8-7c3b9b464a0a
4;4;14;R1 - Eat grass;4;4;95,0;79,0;ebe13927-a9c5-42bc-b523-ea66b73adf8a
4;4;12;R1 - Eat grass;4;4;42,0;16,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
4;4;13;R1 - Eat grass;4;4;83,0;21,0;74a62780-727c-4c4e-ae97-dd8055a8a17b
4;4;14;R1 - Eat grass;4;4;61,0;41,0;905e57bc-f589-437d-b44a-e78842a3003c
4;4;0;R2 - No food found;4;4;100,0;32,0;cbf2151f-f9e4-4831-af68-d8db7384d622
4;4;15;R1 - Eat grass;4;4;64,0;30,0;387fa746-8b2d-49e1-b60a-37852c0a933a
4;4;12;R1 - Eat grass;4;4;9,0;13,0;76cc81ee-2708-42c2-b4f3-78841d5f0100
4;4;15;R1 - Eat grass;4;4;31,0;73,0;7d9ff267-6ee5-46e2-8094-b485299c4359
4;4;15;R1 - Eat grass;4;4;15,0;75,0;d0ff6263-9dee-4439-a002-19a6420e5e66
4;4;15;R1 - Eat grass;4;4;68,0;9,0;e708cff8-2d1a-4844-aff0-22a30fb2f59c
4;4;11;R1 - Eat grass;4;4;66,0;68,0;2d3f8f70-afaa-4263-bb02-df2ed0e9a282
4;4;15;R1 - Eat grass;4;4;66,0;83,0;279d433c-e542-460b-b598-6f609e857d96
4;4;13;R1 - Eat grass;4;4;62,0;36,0;085b9b00-e31a-432c-abaf-727a60348930
4;4;14;R1 - Eat grass;4;4;18,0;54,0;01dad334-cd16-4dca-9227-7ee9a9392530
4;4;14;R1 - Eat grass;4;4;72,0;73,0;1f8b2f0d-59b2-4648-a02c-8bb20c486885
4;4;12;R1 - Eat grass;4;4;60,0;12,0;3112d43a-225d-4a9a-af71-a61bc8a48027
4;4;13;R1 - Eat grass;4;4;55,0;50,0;38d950ad-2c90-44ab-bda7-2d71647f3823
4;4;13;R1 - Eat grass;4;4;60,0;76,0;51e7366f-19a9-464a-b129-d7673f5d2dfb
4;4;10;R1 - Eat grass;4;4;68,0;70,0;ac39e36e-efb0-47e9-8c21-d1f520e8e317
4;4;10;R1 - Eat grass;4;4;16,0;6,0;2aeeee6b-fe17-4f5f-8d79-1066bbd5cc5b
4;4;15;R1 - Eat grass;4;4;43,0;68,0;e6713625-6962-4a83-9e42-a6aa5ca58540
4;4;15;R1 - Eat grass;4;4;88,0;3,0;3695aefa-ef47-419a-a674-45f4eca167cd
4;4;15;R1 - Eat grass;4;4;45,0;10,0;74e9332f-5205-4b26-94fc-9c0a1a2ab708
4;4;12;R1 - Eat grass;4;4;29,0;74,0;8ba747c7-4929-4fce-9de6-f408f5468942
4;4;14;R1 - Eat grass;4;4;18,0;81,0;585c0b51-b59b-437b-b2f5-87615ed95514
4;4;11;R1 - Eat grass;4;4;84,0;21,0;97739507-d11e-4f9b-a731-0470ed3b017c
4;4;11;R1 - Eat grass;4;4;38,0;20,0;2d30dfa6-42b4-4b71-83b3-2b55170b286c
4;4;13;R1 - Eat grass;4;4;66,0;12,0;f0bbe619-335d-429f-872c-3f9f42144027
4;4;14;R1 - Eat grass;4;4;21,0;75,0;1442e605-f4ba-4b56-a119-5a3498c63063
4;4;12;R1 - Eat grass;4;4;44,0;98,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
4;4;15;R1 - Eat grass;4;4;85,0;80,0;467ca41e-1f6a-4594-b1ef-4db98e25702e
4;4;13;R1 - Eat grass;4;4;7,0;2,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
4;4;12;R1 - Eat grass;4;4;5,0;24,0;629ceb42-d818-4899-af35-bc8cdddf9b94
4;4;14;R1 - Eat grass;4;4;58,0;42,0;39677188-13c2-4c1e-8426-356dcc781ab7
4;4;8;R1 - Eat grass;4;4;43,0;9,0;5ea1d0fc-d47f-4355-84db-53e895ccd8b9
4;4;11;R1 - Eat grass;4;4;25,0;44,0;5329fa39-b43b-4f7c-b246-61369d6be57e
5;5;7;R2 - No food found;4;4;100,0;48,0;301a1a67-13e3-4f91-a296-b8315700eff5
5;5;16;R1 - Eat grass;4;4;95,0;53,0;47283157-f1a5-44dd-bf86-ce36b79b4335
5;5;14;R1 - Eat grass;4;4;46,0;33,0;fe79838e-f53c-48e5-9989-37bb8780670d
5;5;15;R1 - Eat grass;4;4;35,0;59,0;91ab30fa-9553-41c8-831b-05107329596b
5;5;14;R1 - Eat grass;4;4;7,0;69,0;77b63f41-a5c6-450c-9dba-a9e7d4ce8f10
5;5;15;R1 - Eat grass;4;4;47,0;65,0;1d3155a7-07f4-4a52-ac72-df7f71a6f3eb
5;5;18;R1 - Eat grass;4;4;94,0;62,0;e14b26b4-3a4b-4149-9aac-9e8069fb6fb7
5;5;15;R1 - Eat grass;4;4;23,0;10,0;8c5f02c8-ad05-472d-9a02-576c591c62d2
5;5;13;R1 - Eat grass;4;4;30,0;54,0;834df528-ca7f-4385-b40f-a8c1103aaad2
5;5;16;R1 - Eat grass;4;4;9,0;41,0;d7be5543-8612-4055-88c1-24d4e185a525
5;5;18;R1 - Eat grass;4;4;8,0;84,0;12b5cd4f-0a92-47dd-a694-bf09c84537b9
5;5;14;R1 - Eat grass;4;4;39,0;84,0;80688ac6-528c-4435-bfc7-8b77deb503fd
5;5;15;R1 - Eat grass;4;4;19,0;31,0;b9d7e2ae-e972-4ead-a519-1986b74d58bd
5;5;15;R1 - Eat grass;4;4;48,0;97,0;3279d36f-77da-4dd5-be3f-ab7330e9f9f6
5;5;16;R1 - Eat grass;4;4;6,0;41,0;7abdd563-9dc6-4399-8ce0-85ce9fc74825
5;5;14;R1 - Eat grass;4;4;66,0;94,0;c901d9d6-859c-44b2-a26e-06a35ced2333
5;5;15;R1 - Eat grass;4;4;58,0;54,0;880dcdbb-191b-45a3-a1f3-54ac3d03963a
5;5;15;R1 - Eat grass;4;4;27,0;4,0;1c8085b6-4646-4ed2-9a18-1cab5c75021b
5;5;18;R1 - Eat grass;4;4;84,0;24,0;c1cf9e22-39ba-40ab-8d2b-86123a1d5b17
5;5;17;R1 - Eat grass;4;4;18,0;83,0;4bed0f9b-4367-4a1a-a1c3-a9267f3ebd5d
5;5;17;R1 - Eat grass;4;4;66,0;20,0;5877307a-f1d0-4e24-8395-136d3812e3f1
5;5;16;R1 - Eat grass;4;4;80,0;23,0;88313d31-135d-47a7-aff7-3c27ac164f8a
5;5;17;R1 - Eat grass;4;4;43,0;9,0;c109bdf7-1128-469a-b0ff-afdc86389edd
5;5;14;R1 - Eat grass;4;4;83,0;13,0;c00e0e84-59c7-488f-bc3e-cc6dd7afc3d7
5;5;9;R1 - Eat grass;4;4;29,0;60,0;ea2fa3de-6bde-45fb-9fe1-c8a6d9a432eb
5;5;16;R1 - Eat grass;4;4;43,0;85,0;1a4384e1-4b37-4001-888b-9b01d5fed6d6
5;5;9;R1 - Eat grass;4;4;4,0;55,0;c86ce5d1-edab-4311-99b0-4528f03ba852
5;5;14;R1 - Eat grass;4;4;64,0;63,0;d562af7c-ee4e-4607-9a38-1bfd3a075c0d
5;5;17;R1 - Eat grass;4;4;18,0;81,0;cfa1c454-8928-4a7f-b122-08ef0b48d678
5;5;15;R1 - Eat grass;4;4;76,0;11,0;ffd87470-1c36-490a-89f8-7c3b9b464a0a
5;5;17;R1 - Eat grass;4;4;95,0;78,0;ebe13927-a9c5-42bc-b523-ea66b73adf8a
5;5;15;R1 - Eat grass;4;4;43,0;16,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
5;5;10;R1 - Eat grass;4;4;83,0;20,0;74a62780-727c-4c4e-ae97-dd8055a8a17b
5;5;17;R1 - Eat grass;4;4;62,0;40,0;905e57bc-f589-437d-b44a-e78842a3003c
5;5;18;R1 - Eat grass;4;4;64,0;31,0;387fa746-8b2d-49e1-b60a-37852c0a933a
5;5;15;R1 - Eat grass;4;4;10,0;14,0;76cc81ee-2708-42c2-b4f3-78841d5f0100
5;5;18;R1 - Eat grass;4;4;31,0;74,0;7d9ff267-6ee5-46e2-8094-b485299c4359
5;5;18;R1 - Eat grass;4;4;15,0;74,0;d0ff6263-9dee-4439-a002-19a6420e5e66
5;5;18;R1 - Eat grass;4;4;68,0;10,0;e708cff8-2d1a-4844-aff0-22a30fb2f59c
5;5;14;R1 - Eat grass;4;4;66,0;67,0;2d3f8f70-afaa-4263-bb02-df2ed0e9a282
5;5;18;R1 - Eat grass;4;4;67,0;82,0;279d433c-e542-460b-b598-6f609e857d96
5;5;16;R1 - Eat grass;4;4;63,0;35,0;085b9b00-e31a-432c-abaf-727a60348930
5;5;17;R1 - Eat grass;4;4;19,0;53,0;01dad334-cd16-4dca-9227-7ee9a9392530
5;5;10;R1 - Eat grass;4;4;73,0;72,0;1f8b2f0d-59b2-4648-a02c-8bb20c486885
5;5;15;R1 - Eat grass;4;4;60,0;13,0;3112d43a-225d-4a9a-af71-a61bc8a48027
5;5;16;R1 - Eat grass;4;4;55,0;49,0;38d950ad-2c90-44ab-bda7-2d71647f3823
5;5;16;R1 - Eat grass;4;4;60,0;77,0;51e7366f-19a9-464a-b129-d7673f5d2dfb
5;5;13;R1 - Eat grass;4;4;69,0;69,0;ac39e36e-efb0-47e9-8c21-d1f520e8e317
5;5;13;R1 - Eat grass;4;4;17,0;7,0;2aeeee6b-fe17-4f5f-8d79-1066bbd5cc5b
5;5;18;R1 - Eat grass;4;4;44,0;68,0;e6713625-6962-4a83-9e42-a6aa5ca58540
5;5;18;R1 - Eat grass;4;4;89,0;3,0;3695aefa-ef47-419a-a674-45f4eca167cd
5;5;18;R1 - Eat grass;4;4;45,0;9,0;74e9332f-5205-4b26-94fc-9c0a1a2ab708
5;5;15;R1 - Eat grass;4;4;30,0;75,0;8ba747c7-4929-4fce-9de6-f408f5468942
5;5;17;R1 - Eat grass;4;4;19,0;81,0;585c0b51-b59b-437b-b2f5-87615ed95514
5;5;14;R1 - Eat grass;4;4;85,0;20,0;97739507-d11e-4f9b-a731-0470ed3b017c
5;5;14;R1 - Eat grass;4;4;39,0;19,0;2d30dfa6-42b4-4b71-83b3-2b55170b286c
5;5;16;R1 - Eat grass;4;4;66,0;11,0;f0bbe619-335d-429f-872c-3f9f42144027
5;5;17;R1 - Eat grass;4;4;21,0;76,0;1442e605-f4ba-4b56-a119-5a3498c63063
5;5;9;R1 - Eat grass;4;4;45,0;98,0;488797c2-b6c0-44f8-88a4-531eb42a5e54
5;5;15;R1 - Eat grass;4;4;85,0;80,0;467ca41e-1f6a-4594-b1ef-4db98e25702e
5;5;16;R1 - Eat grass;4;4;8,0;3,0;14cef8c0-aadd-44fb-9b38-0954f9e57b47
5;5;15;R1 - Eat grass;4;4;6,0;25,0;629ceb42-d818-4899-af35-bc8cdddf9b94
5;5;17;R1 - Eat grass;4;4;58,0;41,0;39677188-13c2-4c1e-8426-356dcc781ab7
5;5;11;R1 - Eat grass;4;4;44,0;10,0;5ea1d0fc-d47f-4355-84db-53e895ccd8b9
5;5;14;R1 - Eat grass;4;4;26,0;45,0;5329fa39-b43b-4f7c-b246-61369d6be57e
6;6;6;R2 - No food found;4;4;100,0;48,0;301a1a67-13e3-4f91-a296-b8315700eff5
6;6;19;R1 - Eat grass;4;4;96,0;52,0;47283157-f1a5-44dd-bf86-ce36b79b4335
6;6;17;R1 - Eat grass;4;4;47,0;33,0;fe79838e-f53c-48e5-9989-37bb8780670d
6;6;18;R1 - Eat grass;4;4;36,0;58,0;91ab30fa-9553-41c8-831b-05107329596b
6;6;17;R1 - Eat grass;4;4;8,0;68,0;77b63f41-a5c6-450c-9dba-a9e7d4ce8f10
6;6;18;R1 - Eat grass;4;4;47,0;64,0;1d3155a7-07f4-4a52-ac72-df7f71a6f3eb
6;6;21;R1 - Eat grass;4;4;95,0;62,0;e14b26b4-3a4b-4149-9aac-9e8069fb6fb7
6;6;18;R1 - Eat grass;4;4;24,0;11,0;8c5f02c8-ad05-472d-9a02-576c591c62d2
6;6;10;R1 - Eat grass;4;4;31,0;54,0;834df528-ca7f-4385-b40f-a8c1103aaad2
6;6;19;R1 - Eat grass;4;4;10,0;40,0;d7be5543-8612-4055-88c1-24d4e185a525
6;6;21;R1 - Eat grass;4;4;8,0;83,0;12b5cd4f-0a92-47dd-a694-bf09c84537b9
6;6;17;R1 - Eat grass;4;4;40,0;85,0;80688ac6-528c-4435-bfc7-8b77deb503fd
6;6;18;R1 - Eat grass;4;4;19,0;30,0;b9d7e2ae-e972-4ead-a519-1986b74d58bd
6;6;18;R1 - Eat grass;4;4;48,0;96,0;3279d36f-77da-4dd5-be3f-ab7330e9f9f6
6;6;19;R1 - Eat grass;4;4;7,0;42,0;7abdd563-9dc6-4399-8ce0-85ce9fc74825
6;6;17;R1 - Eat grass;4;4;67,0;95,0;c901d9d6-859c-44b2-a26e-06a35ced2333
6;6;18;R1 - Eat grass;4;4;59,0;54,0;880dcdbb-191b-45a3-a1f3-54ac3d03963a
6;6;18;R1 - Eat grass;4;4;28,0;5,0;1c8085b6-4646-4ed2-9a18-1cab5c75021b
6;6;12;R1 - Eat grass;4;4;84,0;25,0;c1cf9e22-39ba-40ab-8d2b-86123a1d5b17
6;6;20;R1 - Eat grass;4;4;18,0;82,0;4bed0f9b-4367-4a1a-a1c3-a9267f3ebd5d
6;6;20;R1 - Eat grass;4;4;67,0;21,0;5877307a-f1d0-4e24-8395-136d3812e3f1
6;6;19;R1 - Eat grass;4;4;81,0;23,0;88313d31-135d-47a7-aff7-3c27ac164f8a
6;6;20;R1 - Eat grass;4;4;43,0;8,0;c109bdf7-1128-469a-b0ff-afdc86389edd
6;6;17;R1 - Eat grass;4;4;84,0;14,0;c00e0e84-59c7-488f-bc3e-cc6dd7afc3d7
6;6;12;R1 - Eat grass;4;4;30,0;59,0;ea2fa3de-6bde-45fb-9fe1-c8a6d9a432eb
6;6;19;R1 - Eat grass;4;4;43,0;84,0;1a4384e1-4b37-4001-888b-9b01d5fed6d6
6;6;12;R1 - Eat grass;4;4;5,0;55,0;c86ce5d1-edab-4311-99b0-4528f03ba852
6;6;17;R1 - Eat grass;4;4;65,0;62,0;d562af7c-ee4e-4607-9a38-1bfd3a075c0d
6;6;9;R1 - Eat grass;4;4;31,0;6,0;b0545814-5df9-4b82-bcc7-3cc8dfdb8554
6;6;20;R1 - Eat grass;4;4;19,0;81,0;cfa1c454-8928-4a7f-b122-08ef0b48d678
6;6;11;R1 - Eat grass;4;4;77,0;11,0;ffd87470-1c36-490a-89f8-7c3b9b464a0a
6;6;8;R1 - Eat grass;4;4;33,0;58,0;bff0a8ca-270b-4fbb-9ce9-0fb4ba132a7c
6;6;20;R1 - Eat grass;4;4;96,0;77,0;ebe13927-a9c5-42bc-b523-ea66b73adf8a
6;6;18;R1 - Eat grass;4;4;43,0;15,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
6;6;13;R1 - Eat grass;4;4;84,0;20,0;74a62780-727c-4c4e-ae97-dd8055a8a17b
6;6;20;R1 - Eat grass;4;4;63,0;40,0;905e57bc-f589-437d-b44a-e78842a3003c
6;6;21;R1 - Eat grass;4;4;65,0;31,0;387fa746-8b2d-49e1-b60a-37852c0a933a
6;6;18;R1 - Eat grass;4;4;10,0;13,0;76cc81ee-2708-42c2-b4f3-78841d5f0100
6;6;21;R1 - Eat grass;4;4;31,0;73,0;7d9ff267-6ee5-46e2-8094-b485299c4359
6;6;9;R1 - Eat grass;4;4;97,0;64,0;6b467cb8-36a8-44b6-bbb9-00f2cd5e2bb0
6;6;12;R1 - Eat grass;4;4;15,0;75,0;d0ff6263-9dee-4439-a002-19a6420e5e66
6;6;21;R1 - Eat grass;4;4;68,0;11,0;e708cff8-2d1a-4844-aff0-22a30fb2f59c
6;6;17;R1 - Eat grass;4;4;67,0;67,0;2d3f8f70-afaa-4263-bb02-df2ed0e9a282
6;6;21;R1 - Eat grass;4;4;68,0;83,0;279d433c-e542-460b-b598-6f609e857d96
6;6;19;R1 - Eat grass;4;4;63,0;34,0;085b9b00-e31a-432c-abaf-727a60348930
6;6;20;R1 - Eat grass;4;4;20,0;52,0;01dad334-cd16-4dca-9227-7ee9a9392530
6;6;13;R1 - Eat grass;4;4;73,0;73,0;1f8b2f0d-59b2-4648-a02c-8bb20c486885
